age,tenth,ninetyeth,baseline
80.2,0.9282001060955842,0.8431617988639334,0.9117114268167643
80.3,0.9270121393010988,0.8406930186498816,0.9102640824778486
80.4,0.9256686328152838,0.8379059149376482,0.9086277759028303
80.5,0.9245598270916731,0.8356096237058106,0.9072777503496507
80.6,0.9231569301181805,0.8327093668843274,0.9055702123271853
80.7,0.9211699361810103,0.8286113028358297,0.9031528080330969
80.8,0.9201622591037938,0.826537376163135,0.9019273332985381
80.9,0.9183945286920134,0.822906234212898,0.899778308555712
81.0,0.9164344905869027,0.8188905924510369,0.8973966590424134
81.1,0.9149040867072358,0.8157628569673597,0.8955379112528223
81.2,0.9131829485795263,0.812253363996646,0.8934484011762982
81.3,0.9106413165675833,0.8070864193149627,0.8903645209601527
81.4,0.9088563840169029,0.8034688847731635,0.888200016343198
81.5,0.907860965351452,0.8014554381182406,0.8869933624268115
81.6,0.9055026957497712,0.796696687357376,0.8841359209750344
81.7,0.9048188923925813,0.795319825669753,0.8833077123978541
81.8,0.9041285646641894,0.7939311874640655,0.8824717543541282
81.9,0.9018393237966397,0.7893360127218367,0.8797006785366862
82.0,0.9000200526771317,0.7856949150581924,0.8774996969795335
82.1,0.8990920795846088,0.7838413165541499,0.8763774331647627
82.2,0.8960942084157613,0.7778700037032037,0.8727537995097451
82.3,0.8941767550907692,0.7740642036200587,0.870437633462534
82.4,0.8932000622340373,0.7721296846343437,0.8692583074390484
82.5,0.8916174709674134,0.769000859993924,0.8673480366817123
82.6,0.8892145148560602,0.7642638288096858,0.8644491019911729
82.7,0.8857377866580813,0.7574392015098939,0.860258100693163
82.8,0.8844833718456632,0.754985315506433,0.8587469442653552
82.9,0.8840564875786355,0.754151267315881,0.8582328069447404
83.0,0.881878946942019,0.749904857618998,0.8556111173981089
83.1,0.8805476749216816,0.7473154021809705,0.8540090749515086
83.2,0.8787446918453526,0.7438164631520184,0.8518403079482176
83.3,0.8778097050017183,0.7420056323570093,0.8507160549957898
83.4,0.8761498270390933,0.7387969956074648,0.8487208834688789
83.5,0.8751788932508067,0.7369237562350974,0.8475542434246109
83.6,0.8729558313086443,0.732644848980976,0.8448842628588243
83.7,0.8714374065483494,0.7297302786087433,0.8430615175880638
83.8,0.8709196320467522,0.7287379220321394,0.8424401460618481
83.9,0.8698662184050077,0.7267213174508317,0.8411762383330579
84.0,0.8682386857607446,0.723611833672565,0.839224214530079
84.1,0.8676817226652496,0.7225494518890879,0.8385564083383887
84.2,0.8651371131158155,0.7177069053208567,0.8355066999480222
84.3,0.864844456467699,0.7171511377865009,0.8351560898825997
84.4,0.8630653922210695,0.713777835080248,0.8330253402807277
84.5,0.8621537045462119,0.7120526452612016,0.8319338394773476
84.6,0.8615237627209763,0.7108619776573021,0.8311798157305654
84.7,0.8586071943699934,0.7053639268114283,0.8276904899422914
84.8,0.8586071943699934,0.7053639268114283,0.8276904899422914
84.9,0.8548836159599018,0.6983794979954977,0.8232398161954494
85.0,0.8527576852899407,0.6944093735498619,0.8207008487692234
85.1,0.850545707252536,0.6902920855170124,0.8180607321813026
85.2,0.8490371246595363,0.6874919776187964,0.8162611033473464
85.3,0.8482686626537344,0.6860680852128797,0.8153446798999198
85.4,0.8459140043350525,0.6817154608623232,0.8125378942344859
85.5,0.8434747347685946,0.6772228788875518,0.8096322321703682
85.6,0.8426305320619663,0.6756719450431014,0.8086270869385934
85.7,0.8388063553166205,0.6686714017199523,0.8040768888578436
85.8,0.8370438904108152,0.6654588497644675,0.8019814973559045
85.9,0.8329164099959083,0.6579695209267539,0.7970784981768891
86.0,0.8314668304439399,0.6553505771118675,0.7953579397229023
86.1,0.8260245794219254,0.6455705744311798,0.7889047815588314
86.2,0.8260245794219254,0.6455705744311798,0.7889047815588314
86.3,0.8239601847377793,0.6418824076577925,0.7864595929696299
86.4,0.8218544194912294,0.638132587573638,0.7839669206118961
86.5,0.8196774605949168,0.6342689946262948,0.7813915884408398
86.6,0.8185418548081672,0.632258803633504,0.7800488247249642
86.7,0.817389109637557,0.6302219485272391,0.7786862533111732
86.8,0.814412659336088,0.6249797910685188,0.7751701589235116
86.9,0.8125467451678758,0.6217060937924811,0.772967521120628
87.0,0.8125467451678758,0.6217060937924811,0.772967521120628
87.1,0.8058608041183214,0.6100552315632616,0.7650850360599268
87.2,0.8030791574531191,0.6052445010601072,0.7618101982508227
87.3,0.8002410358145945,0.6003581983703625,0.7584716836327444
87.4,0.7973259511105893,0.5953626038802375,0.7550456005476148
87.5,0.7957717300394639,0.5927087338021145,0.7532201635419831
87.6,0.7941512601853087,0.5899488513367088,0.7513178302444482
87.7,0.7941512601853087,0.5899488513367088,0.7513178302444482
87.8,0.7874311036858227,0.578580863946406,0.7434387539776166
87.9,0.7855769699581765,0.57546627931664,0.7412677068209901
88.0,0.7855769699581765,0.57546627931664,0.7412677068209901
88.1,0.7759207329205656,0.5593985481827617,0.7299809716568977
88.2,0.7729534102498385,0.5545124272613221,0.7265193658353988
88.3,0.7708681884773829,0.5510932500149395,0.7240887084283297
88.4,0.7708681884773829,0.5510932500149395,0.7240887084283297
88.5,0.7663406163436911,0.5437102866126382,0.7188165516177735
88.6,0.7640146651649478,0.5399392296935263,0.7161109940143422
88.7,0.7592586425501021,0.532274290604299,0.7105849364420335
88.8,0.7542780830805296,0.5243135865958339,0.7048069080046419
88.9,0.7542780830805296,0.5243135865958339,0.7048069080046419
89.0,0.7542780830805296,0.5243135865958339,0.7048069080046419
89.1,0.7499584717359881,0.5174639771874194,0.6998030807505213
89.2,0.7439613623701798,0.5080383820955758,0.6928675373173883
89.3,0.7407996902409447,0.5031084714171439,0.6892165272189534
89.4,0.7407996902409447,0.5031084714171439,0.6892165272189534
89.5,0.7291800206489493,0.4852224484199383,0.675830739996499
89.6,0.7291800206489493,0.4852224484199383,0.675830739996499
89.7,0.719467406346531,0.47055116156237103,0.664681140492954
89.8,0.7015661687150234,0.44417334053295043,0.6442264001883594
89.9,0.7015661687150234,0.44417334053295043,0.6442264001883594
90.0,0.6968380946361389,0.43734924196032554,0.638844693474733
90.1,0.6915121712288811,0.42973345672932894,0.6327930020088659
90.2,0.6860405006502346,0.42198764770156244,0.6265873690818272
90.3,0.6804327056674939,0.41413138297443125,0.6202396956081571
90.4,0.677561819155058,0.41014155985942735,0.616994892313653
90.5,0.6710013968736738,0.4011057608208424,0.6095924372878504
90.6,0.6710013968736738,0.4011057608208424,0.6095924372878504
90.7,0.6710013968736738,0.4011057608208424,0.6095924372878504
90.8,0.6638549802667629,0.39139168707858923,0.6015485694536855
90.9,0.6563311658426414,0.38130933679650814,0.5931023945204672
91.0,0.6563311658426414,0.38130933679650814,0.5931023945204672
91.1,0.6515976398406619,0.37504199284029577,0.5878004828809397
91.2,0.6515976398406619,0.37504199284029577,0.5878004828809397
91.3,0.6515976398406619,0.37504199284029577,0.5878004828809397
91.4,0.6221677571623799,0.3373822462139415,0.555046495436215
91.5,0.6221677571623799,0.3373822462139415,0.555046495436215
91.6,0.6221677571623799,0.3373822462139415,0.555046495436215
91.7,0.6221677571623799,0.3373822462139415,0.555046495436215
91.8,0.6221677571623799,0.3373822462139415,0.555046495436215
91.9,0.6089598508698086,0.3212073162848789,0.540466475553407
92.0,0.600953734142092,0.31162008321504064,0.5316654950419782
92.1,0.600953734142092,0.31162008321504064,0.5316654950419782
92.5,0.600953734142092,0.31162008321504064,0.5316654950419782
92.6,0.600953734142092,0.31162008321504064,0.5316654950419782
92.9,0.600953734142092,0.31162008321504064,0.5316654950419782
93.5,0.600953734142092,0.31162008321504064,0.5316654950419782
93.6,0.600953734142092,0.31162008321504064,0.5316654950419782
94.0,0.5678693161747718,0.2737266868940562,0.495598260805378
94.9,0.49320036925346333,0.1982137902628654,0.4160795007081491
